list,list_lags,Eto,lags_Target,rmse,mae,nse,mbe,forecast_horizon,model,selection_attribute_type,horizon,station_name,code_execution
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,8
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.85,0.12,-0.22,10,florestaAleatoria,0,10,Manaus,8
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.04,-0.29,10,florestaAleatoria,1,10,Manaus,8
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,9
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,9
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,9
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.02,0.84,0.15,-0.29,3,arvore,1,3,Manaus,9
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,9
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.08,0.87,0.05,-0.27,7,arvore,1,7,Manaus,9
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,9
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.07,0.87,0.08,-0.29,10,arvore,1,10,Manaus,9
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,9
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,9
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,9
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,9
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,9
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,9
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,9
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,9
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,9
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.07,1,florestaAleatoria,1,1,Manaus,9
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.02,0.83,0.16,-0.21,3,florestaAleatoria,0,3,Manaus,9
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.25,3,florestaAleatoria,1,3,Manaus,9
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.04,0.84,0.13,-0.21,7,florestaAleatoria,0,7,Manaus,9
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.84,0.1,-0.24,7,florestaAleatoria,1,7,Manaus,9
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.85,0.12,-0.22,10,florestaAleatoria,0,10,Manaus,9
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.03,-0.29,10,florestaAleatoria,1,10,Manaus,9
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,10
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,10
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,10
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.85,0.12,-0.31,3,arvore,1,3,Manaus,10
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,10
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.06,0.85,0.1,-0.27,7,arvore,1,7,Manaus,10
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,10
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.11,-0.29,10,arvore,1,10,Manaus,10
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,10
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,10
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,10
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,10
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,10
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,10
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,10
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,10
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,10
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.44,-0.07,1,florestaAleatoria,1,1,Manaus,10
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.22,3,florestaAleatoria,0,3,Manaus,10
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,10
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,florestaAleatoria,0,7,Manaus,10
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,10
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.05,0.85,0.11,-0.22,10,florestaAleatoria,0,10,Manaus,10
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.03,-0.28,10,florestaAleatoria,1,10,Manaus,10
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,1
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,1
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.99,0.77,0.35,0.16,3,arvore,0,3,Porto_alegre,1
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,1
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,1
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.94,0.74,0.42,0.23,7,arvore,1,7,Porto_alegre,1
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,1
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.46,0.25,10,arvore,1,10,Porto_alegre,1
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,1
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,1
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,1
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,1
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,1
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,1
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,1
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,1
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.63,0.13,1,florestaAleatoria,0,1,Porto_alegre,1
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,1
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.16,3,florestaAleatoria,0,3,Porto_alegre,1
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.67,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,1
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.22,7,florestaAleatoria,0,7,Porto_alegre,1
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,1
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,1
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,1
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,2
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,2
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.04,0.82,0.28,0.22,3,arvore,0,3,Porto_alegre,2
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,2
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,2
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.94,0.73,0.41,0.24,7,arvore,1,7,Porto_alegre,2
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,2
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.9,0.69,0.46,0.27,10,arvore,1,10,Porto_alegre,2
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,2
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,2
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,2
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,2
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,2
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,2
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,2
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,2
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.63,0.13,1,florestaAleatoria,0,1,Porto_alegre,2
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,2
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.16,3,florestaAleatoria,0,3,Porto_alegre,2
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.87,0.67,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,2
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.38,0.22,7,florestaAleatoria,0,7,Porto_alegre,2
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,2
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,2
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.92,0.7,0.44,0.26,10,florestaAleatoria,1,10,Porto_alegre,2
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,3
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,3
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.03,0.81,0.3,0.17,3,arvore,0,3,Porto_alegre,3
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,3
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,3
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.96,0.75,0.39,0.24,7,arvore,1,7,Porto_alegre,3
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,3
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.9,0.69,0.46,0.25,10,arvore,1,10,Porto_alegre,3
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,3
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,3
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,3
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,3
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,3
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,3
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,3
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,3
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.63,0.13,1,florestaAleatoria,0,1,Porto_alegre,3
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,3
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.92,0.72,0.44,0.16,3,florestaAleatoria,0,3,Porto_alegre,3
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.67,0.49,0.22,3,florestaAleatoria,1,3,Porto_alegre,3
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.96,0.75,0.39,0.23,7,florestaAleatoria,0,7,Porto_alegre,3
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.91,0.7,0.45,0.27,7,florestaAleatoria,1,7,Porto_alegre,3
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.19,10,florestaAleatoria,0,10,Porto_alegre,3
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.25,10,florestaAleatoria,1,10,Porto_alegre,3
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.81,0.63,0.56,0.11,1,arvore,0,1,Porto_alegre,4
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.81,0.63,0.56,0.11,1,arvore,1,1,Porto_alegre,4
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",1.08,0.84,0.23,0.24,3,arvore,0,3,Porto_alegre,4
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",1.01,0.78,0.32,0.23,3,arvore,1,3,Porto_alegre,4
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",1.02,0.8,0.31,0.2,7,arvore,0,7,Porto_alegre,4
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.95,0.74,0.4,0.25,7,arvore,1,7,Porto_alegre,4
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",1.0,0.79,0.34,0.18,10,arvore,0,10,Porto_alegre,4
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.46,0.25,10,arvore,1,10,Porto_alegre,4
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.75,0.58,0.63,0.13,1,xgb,0,1,Porto_alegre,4
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.58,0.63,0.14,1,xgb,1,1,Porto_alegre,4
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.91,0.71,0.45,0.17,3,xgb,0,3,Porto_alegre,4
"['temp_media', 'radiacao', 'J', 'temp_max']","[[7, 3, 13], [3, 6], [26, 12], [3]]",['Eto'],"[3, 5]",0.88,0.68,0.48,0.22,3,xgb,1,3,Porto_alegre,4
"['temp_media', 'temp_max']","[[7, 12, 11, 8, 13, 10, 9], [7]]",['Eto'],"[7, 13]",0.97,0.76,0.37,0.21,7,xgb,0,7,Porto_alegre,4
"['J', 'temp_media', 'radiacao']","[[23, 14, 22, 19], [12, 7, 11, 16, 13], [13]]",[],[],0.92,0.71,0.44,0.28,7,xgb,1,7,Porto_alegre,4
"['temp_media', 'temp_min']","[[12, 11, 13, 10, 14], [12, 11]]",['Eto'],"[13, 12, 10]",0.97,0.76,0.38,0.2,10,xgb,0,10,Porto_alegre,4
"['temp_media', 'J']","[[11, 12, 16, 15], [30, 28, 24, 18, 14, 20]]",[],[],0.91,0.7,0.45,0.26,10,xgb,1,10,Porto_alegre,4
"['radiacao', 'temp_max', 'temp_media']","[[1], [1], [1, 5, 2, 4, 3]]",['Eto'],"[1, 2, 3]",0.74,0.57,0.63,0.13,1,florestaAleatoria,0,1,Porto_alegre,4
"['radiacao', 'temp_media', 'temp_min', 'umi_min', 'umi_rel', 'temp_max']","[[1, 3], [4, 13], [3], [1], [1], [1]]",['Eto'],"[1, 2]",0.74,0.57,0.64,0.13,1,florestaAleatoria,1,1,Porto_alegre,4
['temp_media'],"[[5, 4, 3, 6, 7, 12, 11]]",['Eto'],"[3, 4, 5]",0.93,0.72,0.43,0.16,3,florestaAleatoria,0,3,Porto_alegre,4
